name,type,start_time,duration,"mosi","miso"
"SPI","result",0.41071854,1.498e-05,0xFF,0x00
"SPI","disable",0.4107415,1.99999999e-08,,
"SPI","enable",0.41074274,1.99999999e-08,,
"SPI","result",0.41074872,1.5e-05,0x44,0xFF
"SPI","result",0.41077566,1.5e-05,0xFF,0x00
"SPI","disable",0.41079862,1.99999999e-08,,
"SPI","enable",0.41079986,1.99999999e-08,,
"SPI","result",0.41080584,1.5e-05,0x44,0xFF
"SPI","result",0.4108328,1.498e-05,0xFF,0x00
"SPI","disable",0.41085574,2.00000004e-08,,
"SPI","enable",0.41085698,2.00000004e-08,,
"SPI","result",0.41086298,1.498e-05,0x44,0xFF
"SPI","result",0.41088992,1.498e-05,0xFF,0x00
"SPI","disable",0.41091286,1.99999999e-08,,
"SPI","enable",0.4109141,1.99999999e-08,,
"SPI","result",0.4109201,1.498e-05,0x44,0xFF
"SPI","result",0.4109605,1.5e-05,0xFF,0x00
"SPI","disable",0.41098346,1.99999999e-08,,
"SPI","enable",0.4109847,2.00000004e-08,,
"SPI","result",0.41099068,1.5e-05,0x44,0xFF
"SPI","result",0.41101762,1.5e-05,0xFF,0x00
"SPI","disable",0.41104058,1.99999999e-08,,
"SPI","enable",0.41104182,1.99999999e-08,,
"SPI","result",0.41104782,1.498e-05,0x44,0xFF
"SPI","result",0.41107476,1.498e-05,0xFF,0x00
"SPI","disable",0.4110977,1.99999999e-08,,
"SPI","enable",0.41109894,1.99999999e-08,,
"SPI","result",0.41110494,1.498e-05,0x44,0xFF
"SPI","result",0.41120022,1.498e-05,0xFF,0x00
"SPI","disable",0.41122316,1.99999999e-08,,
"SPI","enable",0.41122442,1.99999999e-08,,
"SPI","result",0.4112304,1.498e-05,0x44,0xFF
"SPI","result",0.41127854,1.498e-05,0xFF,0x00
"SPI","disable",0.4113015,1.99999999e-08,,
"SPI","enable",0.41130274,1.99999999e-08,,
"SPI","result",0.41130874,1.498e-05,0x44,0xFF
"SPI","result",0.41133568,1.498e-05,0xFF,0x00
"SPI","disable",0.41135862,2.00000004e-08,,
"SPI","enable",0.41135986,2.00000004e-08,,
"SPI","result",0.41136586,1.498e-05,0x44,0xFF
"SPI","result",0.4113928,1.498e-05,0xFF,0x00
"SPI","disable",0.41141576,1.99999999e-08,,
"SPI","enable",0.411417,2.00000004e-08,,
"SPI","result",0.41142298,1.5e-05,0x44,0xFF
"SPI","result",0.41144994,1.498e-05,0xFF,0x00
"SPI","disable",0.41147288,1.99999999e-08,,
"SPI","enable",0.41147412,1.99999999e-08,,
"SPI","result",0.41148012,1.498e-05,0x44,0xFF
"SPI","result",0.41150706,1.5e-05,0xFF,0x00
"SPI","disable",0.41153002,1.99999999e-08,,
"SPI","enable",0.41153126,1.99999999e-08,,
"SPI","result",0.41153726,1.498e-05,0x44,0xFF
"SPI","result",0.4115642,1.498e-05,0xFF,0x00
"SPI","disable",0.41160836,1.99999999e-08,,
"SPI","enable",0.4116096,1.99999999e-08,,
"SPI","result",0.41161558,1.5e-05,0x44,0xFF
"SPI","result",0.41164254,1.498e-05,0xFF,0x00
"SPI","disable",0.41166548,1.99999999e-08,,
"SPI","enable",0.41166672,1.99999999e-08,,
"SPI","result",0.41167272,1.498e-05,0x44,0xFF
"SPI","result",0.41169966,1.498e-05,0xFF,0x00
"SPI","disable",0.41172262,1.99999999e-08,,
"SPI","enable",0.41172386,1.99999999e-08,,
"SPI","result",0.41172986,1.498e-05,0x44,0xFF
"SPI","result",0.4117568,1.498e-05,0xFF,0x00
"SPI","disable",0.41177974,1.99999999e-08,,
"SPI","enable",0.411781,1.99999999e-08,,
"SPI","result",0.41178698,1.5e-05,0x44,0xFF
"SPI","result",0.41181394,1.498e-05,0xFF,0x00
"SPI","disable",0.41183688,1.99999999e-08,,
"SPI","enable",0.41183812,1.99999999e-08,,
"SPI","result",0.41184412,1.498e-05,0x44,0xFF
"SPI","result",0.41187106,1.498e-05,0xFF,0x00
"SPI","disable",0.411894,2.00000004e-08,,
"SPI","enable",0.41189526,1.99999999e-08,,
"SPI","result",0.41190124,1.498e-05,0x44,0xFF
"SPI","result",0.41194564,1.5e-05,0xFF,0x00
"SPI","disable",0.4119686,1.99999999e-08,,
"SPI","enable",0.41196984,1.99999999e-08,,
"SPI","result",0.41197584,1.498e-05,0x44,0xFF
"SPI","result",0.41200278,1.498e-05,0xFF,0x00
"SPI","disable",0.41202572,1.99999995e-08,,
"SPI","enable",0.41202696,1.99999999e-08,,
"SPI","result",0.41203296,1.498e-05,0x44,0xFF
"SPI","result",0.4120599,1.498e-05,0xFF,0x00
"SPI","disable",0.41208284,1.99999999e-08,,
"SPI","enable",0.4120841,1.99999999e-08,,
"SPI","result",0.41209008,1.498e-05,0x44,0xFF
"SPI","result",0.41211702,1.498e-05,0xFF,0x00
"SPI","disable",0.41213996,2.00000004e-08,,
"SPI","enable",0.41214122,1.99999999e-08,,
"SPI","result",0.4121472,1.5e-05,0x44,0xFF
"SPI","result",0.41217414,1.5e-05,0xFF,0x00
"SPI","disable",0.4121971,2.00000004e-08,,
"SPI","enable",0.41219834,1.99999995e-08,,
"SPI","result",0.41220434,1.498e-05,0x44,0xFF
"SPI","result",0.41223128,1.498e-05,0xFF,0x00
"SPI","disable",0.41227168,1.99999999e-08,,
"SPI","enable",0.41227292,1.99999999e-08,,
"SPI","result",0.41227892,1.498e-05,0x44,0xFF
"SPI","result",0.41230586,1.498e-05,0xFF,0x00
"SPI","disable",0.4123288,1.99999995e-08,,
"SPI","enable",0.41233006,1.99999999e-08,,
"SPI","result",0.41233604,1.5e-05,0x44,0xFF
"SPI","result",0.41236298,1.5e-05,0xFF,0x00
"SPI","disable",0.41238594,1.99999999e-08,,
"SPI","enable",0.41238718,1.99999999e-08,,
"SPI","result",0.41239318,1.498e-05,0x44,0xFF
"SPI","result",0.41242012,1.498e-05,0xFF,0x00
"SPI","disable",0.41244306,2.00000004e-08,,
"SPI","enable",0.4124443,2.00000004e-08,,
"SPI","result",0.4124503,1.498e-05,0x44,0xFF
"SPI","result",0.41247724,1.498e-05,0xFF,0x00
"SPI","disable",0.41250018,1.99999999e-08,,
"SPI","enable",0.41250144,1.99999999e-08,,
"SPI","result",0.41250742,1.498e-05,0x44,0xFF
"SPI","result",0.41253436,1.5e-05,0xFF,0x00
"SPI","disable",0.41255732,1.99999999e-08,,
"SPI","enable",0.41255856,1.99999999e-08,,
"SPI","result",0.41256456,1.498e-05,0x44,0xFF
"SPI","result",0.41260122,1.498e-05,0xFF,0x00
"SPI","disable",0.41262416,1.99999999e-08,,
"SPI","enable",0.41262542,1.99999999e-08,,
"SPI","result",0.4126314,1.498e-05,0x44,0xFF
"SPI","result",0.41265834,1.498e-05,0xFF,0x00
"SPI","disable",0.41268128,2.00000004e-08,,
"SPI","enable",0.41268254,1.99999999e-08,,
"SPI","result",0.41268852,1.498e-05,0x44,0xFF
"SPI","result",0.41271546,1.5e-05,0xFF,0x00
"SPI","disable",0.41273842,2.00000004e-08,,
"SPI","enable",0.41273966,2.00000004e-08,,
"SPI","result",0.41274566,1.498e-05,0x44,0xFF
"SPI","result",0.4127726,1.498e-05,0xFF,0x00
"SPI","disable",0.41279554,1.99999999e-08,,
"SPI","enable",0.4127968,2.00000004e-08,,
"SPI","result",0.41280278,1.5e-05,0x44,0xFF
"SPI","result",0.41282972,1.5e-05,0xFF,0x00
"SPI","disable",0.41285268,1.99999999e-08,,
"SPI","enable",0.41285392,1.99999995e-08,,
"SPI","result",0.41285992,1.498e-05,0x44,0xFF
"SPI","result",0.41288686,1.498e-05,0xFF,0x00
"SPI","disable",0.41292726,1.99999999e-08,,
"SPI","enable",0.4129285,1.99999999e-08,,
"SPI","result",0.4129345,1.498e-05,0x44,0xFF
"SPI","result",0.41296144,1.498e-05,0xFF,0x00
"SPI","disable",0.41298438,1.99999999e-08,,
"SPI","enable",0.41298564,1.99999999e-08,,
"SPI","result",0.41299162,1.5e-05,0x44,0xFF
"SPI","result",0.41301858,1.498e-05,0xFF,0x00
"SPI","disable",0.41304152,2.00000004e-08,,
"SPI","enable",0.41304276,2.00000004e-08,,
"SPI","result",0.41304876,1.498e-05,0x44,0xFF
"SPI","result",0.4130757,1.498e-05,0xFF,0x00
"SPI","disable",0.41309864,1.99999999e-08,,
"SPI","enable",0.4130999,2.00000004e-08,,
"SPI","result",0.41310588,1.5e-05,0x44,0xFF
"SPI","result",0.41313282,1.5e-05,0xFF,0x00
"SPI","disable",0.41315578,1.99999995e-08,,
"SPI","enable",0.41315702,1.99999999e-08,,
"SPI","result",0.4132506,1.498e-05,0x44,0xFF
"SPI","result",0.41327754,1.498e-05,0xFF,0x00
"SPI","disable",0.41330048,1.99999999e-08,,
"SPI","enable",0.41330174,1.99999999e-08,,
"SPI","result",0.41330772,1.498e-05,0x44,0xFF
"SPI","result",0.41333466,1.498e-05,0xFF,0x00
"SPI","disable",0.41335762,2.00000004e-08,,
"SPI","enable",0.41335886,1.99999999e-08,,
"SPI","result",0.41336486,1.498e-05,0x44,0xFF
"SPI","result",0.4133918,1.498e-05,0xFF,0xFF
"SPI","disable",0.413415,2.00000004e-08,,
"SPI","enable",0.41345092,1.99999999e-08,,
"SPI","result",0.4134604,1.498e-05,0x05,0xFF
"SPI","result",0.41348884,1.498e-05,0x48,0xFF
"SPI","result",0.41351728,1.498e-05,0x23,0xFF
"SPI","result",0.41354572,1.498e-05,0x2E,0xFF
"SPI","result",0.41358762,1.5e-05,0x2B,0xFF
"SPI","result",0.41361608,1.498e-05,0x90,0xFF
"SPI","result",0.41364452,1.498e-05,0xB1,0xFF
"SPI","result",0.41367296,1.498e-05,0x4E,0xFF
"SPI","disable",0.41369766,1.99999999e-08,,
"SPI","enable",0.41370688,1.99999999e-08,,
"SPI","result",0.41371286,1.5e-05,0x44,0xFF
"SPI","result",0.41373982,1.498e-05,0xFF,0x00
"SPI","disable",0.41376276,1.99999999e-08,,
"SPI","enable",0.413764,1.99999999e-08,,
"SPI","result",0.41377,1.498e-05,0x44,0xFF
"SPI","result",0.41379694,1.498e-05,0xFF,0xFF
"SPI","disable",0.41382014,1.99999999e-08,,
"SPI","enable",0.41385606,1.99999999e-08,,
"SPI","result",0.41386554,1.5e-05,0xEA,0xFF
"SPI","result",0.41391518,1.5e-05,0x3F,0xFF
"SPI","result",0.41394362,1.498e-05,0xB9,0xFF
"SPI","result",0.41397206,1.498e-05,0xE8,0xFF
"SPI","result",0.4140005,1.498e-05,0x8B,0xFF
"SPI","result",0.41402894,1.498e-05,0xA9,0xFF
"SPI","result",0.41405738,1.498e-05,0xCA,0xFF
"SPI","result",0.4140858,1.5e-05,0xD6,0xFF
"SPI","disable",0.4141105,1.99999995e-08,,
"SPI","enable",0.41411974,1.99999999e-08,,
"SPI","result",0.41412572,1.498e-05,0x44,0xFF
