Time [s],SCLK,SDI,GPIO2,GPIO3
2.075861160,0,0,0,1
2.075862160,1,1,0,1
2.075863160,0,0,0,1
2.075864160,1,1,0,1
2.075865160,0,0,0,1
2.075890120,1,1,0,1
2.075891120,0,0,0,1
2.075892100,0,1,0,1
2.075892120,1,1,0,1
2.075893100,0,0,0,1
2.075894100,1,1,0,1
2.075895100,0,0,0,1
2.075896100,1,1,0,1
2.075897100,0,0,0,1
2.075898100,1,1,0,1
2.075899100,0,0,0,1
2.075900100,1,1,0,1
2.075901100,0,0,0,1
2.075902080,1,1,0,1
2.075903080,0,0,0,1
2.075904080,1,1,0,1
2.075905080,0,0,0,1
2.075917060,1,1,0,1
2.075918060,0,0,0,1
2.075919060,1,1,0,1
2.075920060,0,0,0,1
2.075921060,1,1,0,1
2.075922060,0,0,0,1
2.075923040,1,1,0,1
2.075924040,0,0,0,1
2.075925040,1,1,0,1
2.075926040,0,0,0,1
2.075927040,1,1,0,1
2.075928040,0,0,0,1
2.075929040,1,1,0,1
2.075930040,0,0,0,1
2.075931040,1,1,0,1
2.075932040,0,0,0,1
2.076009880,1,1,0,1
2.076010880,0,0,0,1
2.076011880,1,1,0,1
2.076012880,0,0,0,1
2.076013880,1,1,0,1
2.076014860,0,0,0,1
2.076015860,1,1,0,1
2.076016860,0,0,0,1
2.076017860,1,1,0,1
2.076018860,0,0,0,1
2.076019860,1,1,0,1
2.076020860,0,0,0,1
2.076021860,1,1,0,1
2.076022860,0,0,0,1
2.076023860,1,1,0,1
2.076024840,0,0,0,1
2.076038320,1,1,0,1
2.076039320,0,0,0,1
2.076040320,1,1,0,1
2.076041320,0,0,0,1
2.076042320,1,1,0,1
2.076043320,0,0,0,1
2.076044320,1,1,0,1
2.076045300,1,0,0,1
2.076045320,0,0,0,1
2.076046300,1,1,0,1
2.076047300,0,0,0,1
2.076048300,1,1,0,1
2.076049300,0,0,0,1
2.076050300,1,1,0,1
2.076051300,0,0,0,1
2.076052300,1,1,0,1
2.076053300,0,0,0,1
2.076066780,1,1,0,1
2.076067780,0,0,0,1
2.076068780,1,1,0,1
2.076069760,0,0,0,1
2.076070760,1,1,0,1
2.076071760,0,0,0,1
2.076072760,1,1,0,1
2.076073760,0,0,0,1
2.076074760,1,1,0,1
2.076075760,0,0,0,1
2.076076760,1,1,0,1
2.076077760,0,0,0,1
2.076078760,1,1,0,1
2.076079760,0,0,0,1
2.076080760,1,1,0,1
2.076081740,0,0,0,1
2.076095220,1,1,0,1
2.076096220,0,0,0,1
2.076097220,1,1,0,1
2.076098220,0,0,0,1
2.076099220,1,1,0,1
2.076100220,0,0,0,1
2.076101220,1,1,0,1
2.076102200,0,0,0,1
2.076103200,1,1,0,1
2.076104200,0,0,0,1
2.076105200,1,1,0,1
2.076106200,0,0,0,1
2.076107200,1,1,0,1
2.076108200,0,0,0,1
